x;y;comment_class
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,488808;55,65887;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,452606;55,675712;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,465002;55,668935;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,457933;55,667721;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
37,470051;55,669625;-1
